,product_link,product_name,body_dimension,pname_dimension
104,https://www.nike.com/in/t/air-jordan-xii-low-golf-shoes-GpK0Fl/DH4120-100,Air Jordan XII Low,"{'x': 0, 'y': 0, 'height': 3127, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
105,https://www.nike.com/in/t/zoomx-vaporfly-next-2-road-racing-shoes-D4ntS0/CU4111-002,Nike ZoomX Vaporfly Next% 2,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
106,https://www.nike.com/in/t/sb-force-58-skate-shoe-HNFTvl/CZ2959-001,Nike SB Force 58,"{'x': 0, 'y': 0, 'height': 3205, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
107,https://www.nike.com/in/t/pg-6-ep-basketball-shoes-9KkDtr/DH8447-001,PG 6 EP,"{'x': 0, 'y': 0, 'height': 3047, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
108,https://www.nike.com/in/t/air-max-95-shoes-fk6w0s/DQ3430-001,Nike Air Max 95,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
109,https://www.nike.com/in/t/zoom-fly-4-road-running-shoes-rTFHwQ/CT2392-006,Nike Zoom Fly 4,"{'x': 0, 'y': 0, 'height': 3233, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
110,https://www.nike.com/in/t/sb-ishod-wair-skate-shoes-gH9qC4/DM0752-002,Nike SB Ishod Wair Premium,"{'x': 0, 'y': 0, 'height': 3076, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
111,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-xMq2vr/DM8890-400,Nike SB Zoom Blazer Low Pro GT Premium,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
112,https://www.nike.com/in/t/blazer-low-77-jumbo-shoes-mvhvNn/DQ8768-100,Nike Blazer Low '77 Jumbo,"{'x': 0, 'y': 0, 'height': 3048, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
113,https://www.nike.com/in/t/kyrie-infinity-ep-basketball-shoes-QJ01t9/DC9134-102,Kyrie Infinity EP,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
114,https://www.nike.com/in/t/jordan-xii-g-golf-shoes-bwb9kV/DM0106-117,Jordan XII G,"{'x': 0, 'y': 0, 'height': 2965, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
115,https://www.nike.com/in/t/air-zoom-terra-kiger-8-trail-running-shoes-gVwLbV/DH0649-300,Nike Air Zoom Terra Kiger 8,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
116,https://www.nike.com/in/t/sacai-blazer-low-shoes-gBslFL/DM6443-001,Nike x sacai Blazer Low,"{'x': 0, 'y': 0, 'height': 3257, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
117,https://www.nike.com/in/t/mercurial-vapor-14-academy-mg-multi-ground-football-boot-tPZz5n/DJ2869-054,Nike Mercurial Vapor 14 Academy MG,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
118,https://www.nike.com/in/t/mercurial-superfly-8-academy-tf-football-shoes-ZksGrH/DJ2878-054,Nike Mercurial Superfly 8 Academy TF,"{'x': 0, 'y': 0, 'height': 3047, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
119,https://www.nike.com/in/t/zoomx-invincible-run-flyknit-2-road-running-shoes-xrCMmF/DH5425-002,Nike ZoomX Invincible Run Flyknit 2,"{'x': 0, 'y': 0, 'height': 3158, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
120,https://www.nike.com/in/t/jordan-sport-dna-graphic-t-shirt-1CbScp/DM1456-010,Jordan Sport DNA,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
121,https://www.nike.com/in/t/jordan-air-jordan-fleece-hoodie-v3J5HK/DO6094-612,"Jordan ""Air Jordan""","{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
122,https://www.nike.com/in/t/jordan-essentials-t-shirt-JQXCdV/DM1436-133,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 2957, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
123,https://www.nike.com/in/t/sb-skate-shorts-3qcVQp/DH2940-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
124,https://www.nike.com/in/t/sportswear-woven-jacket-tMC7wB/DV0531-086,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2882, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
125,https://www.nike.com/in/t/sportswear-short-sleeve-top-L3Tchg/DM5063-113,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2852, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
126,https://www.nike.com/in/t/air-french-terry-shorts-WF9kZN/DM5212-012,Nike Air,"{'x': 0, 'y': 0, 'height': 2882, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
127,https://www.nike.com/in/t/jordan-sport-dri-fit-short-sleeve-top-n3lwwm/DH8920-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
128,https://www.nike.com/in/t/jordan-essentials-diamond-mesh-shorts-5bskxq/DM1367-010,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 3753, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
129,https://www.nike.com/in/t/sportswear-t-shirt-0w7Qrb/DQ1054-100,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2800, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
130,https://www.nike.com/in/t/2-in-1-shorts-ScqnT4/DC5321-712,Nike,"{'x': 0, 'y': 0, 'height': 3038, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
131,https://www.nike.com/in/t/basketball-t-shirt-Rt8lZX/DQ1906-133,Nike,"{'x': 0, 'y': 0, 'height': 2912, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
132,https://www.nike.com/in/t/dri-fit-uv-27cm-golf-chino-shorts-lrFdWm/DA4140-297,Nike Dri-FIT UV,"{'x': 0, 'y': 0, 'height': 2832, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
133,https://www.nike.com/in/t/repel-miler-running-jacket-Pprnvp/DD4747-010,Nike Repel Miler,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
134,https://www.nike.com/in/t/sportswear-t-shirt-M6dDgN/DQ1048-010,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2962, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
135,https://www.nike.com/in/t/t-shirt-XgxCRt/DR5758-010,Nike,"{'x': 0, 'y': 0, 'height': 3014, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
136,https://www.nike.com/in/t/jordan-sport-dri-fit-diamond-shorts-XF3JZ5/DH9075-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3173, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
137,https://www.nike.com/in/t/sb-skate-top-VmWzzP/DH2661-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2982, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
138,https://www.nike.com/in/t/sportswear-essentials-t-shirt-K9vnhV/DO7393-010,Nike Sportswear Premium Essentials,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
139,https://www.nike.com/in/t/dri-fit-miler-running-top-gJH4Zt/CU5993-100,Nike Dri-FIT Miler,"{'x': 0, 'y': 0, 'height': 3090, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
140,https://www.nike.com/in/t/sportswear-jdi-t-shirt-fWxmBB/AR5007-548,Nike Sportswear JDI,"{'x': 0, 'y': 0, 'height': 2982, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
141,https://www.nike.com/in/t/jordan-sport-dri-fit-woven-shorts-Fsm4W1/DH9081-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3201, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
142,https://www.nike.com/in/t/jordan-flight-essentials-graphic-t-shirt-MjgCJQ/DH8968-010,Jordan Flight Essentials,"{'x': 0, 'y': 0, 'height': 2915, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
143,https://www.nike.com/in/t/dri-fit-stride-18cm-brief-lined-running-shorts-SVPFSt/DM4762-010,Nike Dri-FIT Stride,"{'x': 0, 'y': 0, 'height': 3146, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
144,https://www.nike.com/in/t/pg-6-ep-basketball-shoes-9KkDtr/DH8447-001,PG 6 EP,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
145,https://www.nike.com/in/t/jordan-sport-dna-graphic-t-shirt-1CbScp/DM1456-010,Jordan Sport DNA,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
146,https://www.nike.com/in/t/air-max-95-shoes-fk6w0s/DQ3430-001,Nike Air Max 95,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
147,https://www.nike.com/in/t/jordan-air-jordan-fleece-hoodie-v3J5HK/DO6094-612,"Jordan ""Air Jordan""","{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
148,https://www.nike.com/in/t/zoom-fly-4-road-running-shoes-rTFHwQ/CT2392-006,Nike Zoom Fly 4,"{'x': 0, 'y': 0, 'height': 3233, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
149,https://www.nike.com/in/t/jordan-essentials-t-shirt-JQXCdV/DM1436-133,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 2909, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
150,https://www.nike.com/in/t/sb-ishod-wair-skate-shoes-gH9qC4/DM0752-002,Nike SB Ishod Wair Premium,"{'x': 0, 'y': 0, 'height': 3076, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
151,https://www.nike.com/in/t/sb-skate-shorts-3qcVQp/DH2940-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
152,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-xMq2vr/DM8890-400,Nike SB Zoom Blazer Low Pro GT Premium,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
153,https://www.nike.com/in/t/blazer-low-77-jumbo-shoes-mvhvNn/DQ8768-100,Nike Blazer Low '77 Jumbo,"{'x': 0, 'y': 0, 'height': 3048, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
154,https://www.nike.com/in/t/sportswear-woven-jacket-tMC7wB/DV0531-086,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
155,https://www.nike.com/in/t/kyrie-infinity-ep-basketball-shoes-QJ01t9/DC9134-102,Kyrie Infinity EP,"{'x': 0, 'y': 0, 'height': 3075, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
156,https://www.nike.com/in/t/sportswear-short-sleeve-top-L3Tchg/DM5063-113,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2804, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
157,https://www.nike.com/in/t/air-french-terry-shorts-WF9kZN/DM5212-012,Nike Air,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
158,https://www.nike.com/in/t/jordan-essentials-diamond-mesh-shorts-5bskxq/DM1367-010,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 3071, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
159,https://www.nike.com/in/t/jordan-xii-g-golf-shoes-bwb9kV/DM0106-117,Jordan XII G,"{'x': 0, 'y': 0, 'height': 2965, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
160,https://www.nike.com/in/t/sportswear-t-shirt-0w7Qrb/DQ1054-100,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2752, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
161,https://www.nike.com/in/t/2-in-1-shorts-ScqnT4/DC5321-712,Nike,"{'x': 0, 'y': 0, 'height': 3038, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
162,https://www.nike.com/in/t/air-zoom-terra-kiger-8-trail-running-shoes-gVwLbV/DH0649-300,Nike Air Zoom Terra Kiger 8,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
163,https://www.nike.com/in/t/sacai-blazer-low-shoes-gBslFL/DM6443-001,Nike x sacai Blazer Low,"{'x': 0, 'y': 0, 'height': 3257, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
164,https://www.nike.com/in/t/basketball-t-shirt-Rt8lZX/DQ1906-133,Nike,"{'x': 0, 'y': 0, 'height': 2960, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
165,https://www.nike.com/in/t/dri-fit-uv-27cm-golf-chino-shorts-lrFdWm/DA4140-297,Nike Dri-FIT UV,"{'x': 0, 'y': 0, 'height': 2880, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
166,https://www.nike.com/in/t/dunk-low-retro-shoes-DNshFj/DH0601-001,Nike Dunk Low Retro Premium,"{'x': 0, 'y': 0, 'height': 2950, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
167,https://www.nike.com/in/t/repel-miler-running-jacket-Pprnvp/DD4747-010,Nike Repel Miler,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
168,https://www.nike.com/in/t/air-force-1-07-shoe-WrLlWX/CW2288-111,Nike Air Force 1 '07,"{'x': 0, 'y': 0, 'height': 3284, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
169,https://www.nike.com/in/t/air-force-1-07-craft-shoe-RxBngv/CN2873-101,Nike Air Force 1 '07 Craft,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
170,https://www.nike.com/in/t/dunk-low-retro-shoes-DNshFj/DH0601-001,Nike Dunk Low Retro Premium,"{'x': 0, 'y': 0, 'height': 2998, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
171,https://www.nike.com/in/t/dunk-high-retro-se-shoes-tXRLdK/DD3359-001,Nike Dunk High Retro SE,"{'x': 0, 'y': 0, 'height': 3072, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
172,https://www.nike.com/in/t/blazer-mid-77-vintage-shoe-dNWPTj/BQ6806-117,Nike Blazer Mid '77 Vintage,"{'x': 0, 'y': 0, 'height': 3045, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
173,https://www.nike.com/in/t/air-max-90-slide-bPJh33/BQ4635-002,Nike Air Max 90,"{'x': 0, 'y': 0, 'height': 2938, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
174,https://www.nike.com/in/t/air-max-90-g-golf-shoe-qlD3wL/CU9978-002,Nike Air Max 90 G,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
175,https://www.nike.com/in/t/air-force-1-luxe-shoes-651TPJ/DD9605-100,Nike Air Force 1 Luxe,"{'x': 0, 'y': 0, 'height': 3202, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
176,https://www.nike.com/in/t/air-jordan-xii-low-golf-shoes-GpK0Fl/DH4120-100,Air Jordan XII Low,"{'x': 0, 'y': 0, 'height': 3127, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
177,https://www.nike.com/in/t/zoomx-vaporfly-next-2-road-racing-shoes-D4ntS0/CU4111-002,Nike ZoomX Vaporfly Next% 2,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
178,https://www.nike.com/in/t/sb-force-58-skate-shoe-HNFTvl/CZ2959-001,Nike SB Force 58,"{'x': 0, 'y': 0, 'height': 3205, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
179,https://www.nike.com/in/t/pg-6-ep-basketball-shoes-9KkDtr/DH8447-001,PG 6 EP,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
180,https://www.nike.com/in/t/air-max-95-shoes-fk6w0s/DQ3430-001,Nike Air Max 95,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
181,https://www.nike.com/in/t/zoom-fly-4-road-running-shoes-rTFHwQ/CT2392-006,Nike Zoom Fly 4,"{'x': 0, 'y': 0, 'height': 3233, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
182,https://www.nike.com/in/t/sb-ishod-wair-skate-shoes-gH9qC4/DM0752-002,Nike SB Ishod Wair Premium,"{'x': 0, 'y': 0, 'height': 3076, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
183,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-xMq2vr/DM8890-400,Nike SB Zoom Blazer Low Pro GT Premium,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
184,https://www.nike.com/in/t/blazer-low-77-jumbo-shoes-mvhvNn/DQ8768-100,Nike Blazer Low '77 Jumbo,"{'x': 0, 'y': 0, 'height': 3048, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
185,https://www.nike.com/in/t/kyrie-infinity-ep-basketball-shoes-QJ01t9/DC9134-102,Kyrie Infinity EP,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
186,https://www.nike.com/in/t/jordan-xii-g-golf-shoes-bwb9kV/DM0106-117,Jordan XII G,"{'x': 0, 'y': 0, 'height': 2965, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
187,https://www.nike.com/in/t/air-zoom-terra-kiger-8-trail-running-shoes-gVwLbV/DH0649-300,Nike Air Zoom Terra Kiger 8,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
188,https://www.nike.com/in/t/sacai-blazer-low-shoes-gBslFL/DM6443-001,Nike x sacai Blazer Low,"{'x': 0, 'y': 0, 'height': 3257, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
189,https://www.nike.com/in/t/mercurial-vapor-14-academy-mg-multi-ground-football-boot-tPZz5n/DJ2869-054,Nike Mercurial Vapor 14 Academy MG,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
190,https://www.nike.com/in/t/mercurial-superfly-8-academy-tf-football-shoes-ZksGrH/DJ2878-054,Nike Mercurial Superfly 8 Academy TF,"{'x': 0, 'y': 0, 'height': 3047, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
191,https://www.nike.com/in/t/zoomx-invincible-run-flyknit-2-road-running-shoes-xrCMmF/DH5425-002,Nike ZoomX Invincible Run Flyknit 2,"{'x': 0, 'y': 0, 'height': 3206, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
192,https://www.nike.com/in/t/jordan-sport-dna-graphic-t-shirt-1CbScp/DM1456-010,Jordan Sport DNA,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
193,https://www.nike.com/in/t/jordan-air-jordan-fleece-hoodie-v3J5HK/DO6094-612,"Jordan ""Air Jordan""","{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
194,https://www.nike.com/in/t/jordan-essentials-t-shirt-JQXCdV/DM1436-133,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 2957, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
195,https://www.nike.com/in/t/sb-skate-shorts-3qcVQp/DH2940-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2882, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
196,https://www.nike.com/in/t/sportswear-woven-jacket-tMC7wB/DV0531-086,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
197,https://www.nike.com/in/t/sportswear-short-sleeve-top-L3Tchg/DM5063-113,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2852, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
198,https://www.nike.com/in/t/air-french-terry-shorts-WF9kZN/DM5212-012,Nike Air,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
199,https://www.nike.com/in/t/jordan-sport-dri-fit-short-sleeve-top-n3lwwm/DH8920-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
200,https://www.nike.com/in/t/jordan-essentials-diamond-mesh-shorts-5bskxq/DM1367-010,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 3071, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
201,https://www.nike.com/in/t/sportswear-t-shirt-0w7Qrb/DQ1054-100,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2800, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
202,https://www.nike.com/in/t/2-in-1-shorts-ScqnT4/DC5321-712,Nike,"{'x': 0, 'y': 0, 'height': 3038, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
203,https://www.nike.com/in/t/basketball-t-shirt-Rt8lZX/DQ1906-133,Nike,"{'x': 0, 'y': 0, 'height': 2960, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
204,https://www.nike.com/in/t/dri-fit-uv-27cm-golf-chino-shorts-lrFdWm/DA4140-297,Nike Dri-FIT UV,"{'x': 0, 'y': 0, 'height': 2832, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
205,https://www.nike.com/in/t/repel-miler-running-jacket-Pprnvp/DD4747-010,Nike Repel Miler,"{'x': 0, 'y': 0, 'height': 3070, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
206,https://www.nike.com/in/t/sportswear-t-shirt-M6dDgN/DQ1048-010,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2962, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
207,https://www.nike.com/in/t/t-shirt-XgxCRt/DR5758-010,Nike,"{'x': 0, 'y': 0, 'height': 3062, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
