,product_link,product_name,body_dimension,pname_dimension
208,https://www.nike.com/in/t/jordan-sport-dri-fit-diamond-shorts-XF3JZ5/DH9075-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3173, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
209,https://www.nike.com/in/t/sb-skate-top-VmWzzP/DH2661-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2934, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
210,https://www.nike.com/in/t/sportswear-essentials-t-shirt-K9vnhV/DO7393-010,Nike Sportswear Premium Essentials,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
211,https://www.nike.com/in/t/dri-fit-miler-running-top-gJH4Zt/CU5993-100,Nike Dri-FIT Miler,"{'x': 0, 'y': 0, 'height': 3090, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
212,https://www.nike.com/in/t/sportswear-jdi-t-shirt-fWxmBB/AR5007-548,Nike Sportswear JDI,"{'x': 0, 'y': 0, 'height': 2982, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
213,https://www.nike.com/in/t/jordan-sport-dri-fit-woven-shorts-Fsm4W1/DH9081-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3201, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
214,https://www.nike.com/in/t/jordan-flight-essentials-graphic-t-shirt-MjgCJQ/DH8968-010,Jordan Flight Essentials,"{'x': 0, 'y': 0, 'height': 2963, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
215,https://www.nike.com/in/t/dri-fit-stride-18cm-brief-lined-running-shorts-SVPFSt/DM4762-010,Nike Dri-FIT Stride,"{'x': 0, 'y': 0, 'height': 3146, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
216,https://www.nike.com/in/t/pg-6-ep-basketball-shoes-9KkDtr/DH8447-001,PG 6 EP,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
217,https://www.nike.com/in/t/jordan-sport-dna-graphic-t-shirt-1CbScp/DM1456-010,Jordan Sport DNA,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
218,https://www.nike.com/in/t/air-max-95-shoes-fk6w0s/DQ3430-001,Nike Air Max 95,"{'x': 0, 'y': 0, 'height': 3662, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
219,https://www.nike.com/in/t/jordan-air-jordan-fleece-hoodie-v3J5HK/DO6094-612,"Jordan ""Air Jordan""","{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
220,https://www.nike.com/in/t/zoom-fly-4-road-running-shoes-rTFHwQ/CT2392-006,Nike Zoom Fly 4,"{'x': 0, 'y': 0, 'height': 3233, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
221,https://www.nike.com/in/t/jordan-essentials-t-shirt-JQXCdV/DM1436-133,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 2957, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
222,https://www.nike.com/in/t/sb-ishod-wair-skate-shoes-gH9qC4/DM0752-002,Nike SB Ishod Wair Premium,"{'x': 0, 'y': 0, 'height': 3028, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
223,https://www.nike.com/in/t/sb-skate-shorts-3qcVQp/DH2940-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
224,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-xMq2vr/DM8890-400,Nike SB Zoom Blazer Low Pro GT Premium,"{'x': 0, 'y': 0, 'height': 3702, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
225,https://www.nike.com/in/t/blazer-low-77-jumbo-shoes-mvhvNn/DQ8768-100,Nike Blazer Low '77 Jumbo,"{'x': 0, 'y': 0, 'height': 3000, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
226,https://www.nike.com/in/t/sportswear-woven-jacket-tMC7wB/DV0531-086,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
227,https://www.nike.com/in/t/kyrie-infinity-ep-basketball-shoes-QJ01t9/DC9134-102,Kyrie Infinity EP,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
228,https://www.nike.com/in/t/sportswear-short-sleeve-top-L3Tchg/DM5063-113,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2804, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
229,https://www.nike.com/in/t/air-french-terry-shorts-WF9kZN/DM5212-012,Nike Air,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
230,https://www.nike.com/in/t/jordan-essentials-diamond-mesh-shorts-5bskxq/DM1367-010,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 3071, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
231,https://www.nike.com/in/t/jordan-xii-g-golf-shoes-bwb9kV/DM0106-117,Jordan XII G,"{'x': 0, 'y': 0, 'height': 2917, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
232,https://www.nike.com/in/t/sportswear-t-shirt-0w7Qrb/DQ1054-100,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2800, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
233,https://www.nike.com/in/t/2-in-1-shorts-ScqnT4/DC5321-712,Nike,"{'x': 0, 'y': 0, 'height': 3038, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
234,https://www.nike.com/in/t/air-zoom-terra-kiger-8-trail-running-shoes-gVwLbV/DH0649-300,Nike Air Zoom Terra Kiger 8,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
235,https://www.nike.com/in/t/sacai-blazer-low-shoes-gBslFL/DM6443-001,Nike x sacai Blazer Low,"{'x': 0, 'y': 0, 'height': 3257, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
236,https://www.nike.com/in/t/basketball-t-shirt-Rt8lZX/DQ1906-133,Nike,"{'x': 0, 'y': 0, 'height': 2960, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
237,https://www.nike.com/in/t/dri-fit-uv-27cm-golf-chino-shorts-lrFdWm/DA4140-297,Nike Dri-FIT UV,"{'x': 0, 'y': 0, 'height': 2880, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
238,https://www.nike.com/in/t/dunk-low-retro-shoes-DNshFj/DH0601-001,Nike Dunk Low Retro Premium,"{'x': 0, 'y': 0, 'height': 2998, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
239,https://www.nike.com/in/t/repel-miler-running-jacket-Pprnvp/DD4747-010,Nike Repel Miler,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
240,https://www.nike.com/in/t/air-force-1-07-shoe-WrLlWX/CW2288-111,Nike Air Force 1 '07,"{'x': 0, 'y': 0, 'height': 3284, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
241,https://www.nike.com/in/t/air-force-1-07-craft-shoe-RxBngv/CN2873-101,Nike Air Force 1 '07 Craft,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
242,https://www.nike.com/in/t/dunk-low-retro-shoes-DNshFj/DH0601-001,Nike Dunk Low Retro Premium,"{'x': 0, 'y': 0, 'height': 2950, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
243,https://www.nike.com/in/t/dunk-high-retro-se-shoes-tXRLdK/DD3359-001,Nike Dunk High Retro SE,"{'x': 0, 'y': 0, 'height': 3072, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
244,https://www.nike.com/in/t/blazer-mid-77-vintage-shoe-dNWPTj/BQ6806-117,Nike Blazer Mid '77 Vintage,"{'x': 0, 'y': 0, 'height': 3045, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
245,https://www.nike.com/in/t/air-max-90-slide-bPJh33/BQ4635-002,Nike Air Max 90,"{'x': 0, 'y': 0, 'height': 2938, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
246,https://www.nike.com/in/t/air-max-90-g-golf-shoe-qlD3wL/CU9978-002,Nike Air Max 90 G,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
247,https://www.nike.com/in/t/air-force-1-luxe-shoes-651TPJ/DD9605-100,Nike Air Force 1 Luxe,"{'x': 0, 'y': 0, 'height': 3202, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
248,https://www.nike.com/in/t/air-jordan-xii-low-golf-shoes-GpK0Fl/DH4120-100,Air Jordan XII Low,"{'x': 0, 'y': 0, 'height': 3127, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
249,https://www.nike.com/in/t/zoomx-vaporfly-next-2-road-racing-shoes-D4ntS0/CU4111-002,Nike ZoomX Vaporfly Next% 2,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
250,https://www.nike.com/in/t/sb-force-58-skate-shoe-HNFTvl/CZ2959-001,Nike SB Force 58,"{'x': 0, 'y': 0, 'height': 3205, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
251,https://www.nike.com/in/t/pg-6-ep-basketball-shoes-9KkDtr/DH8447-001,PG 6 EP,"{'x': 0, 'y': 0, 'height': 3047, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
252,https://www.nike.com/in/t/air-max-95-shoes-fk6w0s/DQ3430-001,Nike Air Max 95,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
253,https://www.nike.com/in/t/zoom-fly-4-road-running-shoes-rTFHwQ/CT2392-006,Nike Zoom Fly 4,"{'x': 0, 'y': 0, 'height': 3233, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
254,https://www.nike.com/in/t/sb-ishod-wair-skate-shoes-gH9qC4/DM0752-002,Nike SB Ishod Wair Premium,"{'x': 0, 'y': 0, 'height': 3076, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
255,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-xMq2vr/DM8890-400,Nike SB Zoom Blazer Low Pro GT Premium,"{'x': 0, 'y': 0, 'height': 3020, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
256,https://www.nike.com/in/t/blazer-low-77-jumbo-shoes-mvhvNn/DQ8768-100,Nike Blazer Low '77 Jumbo,"{'x': 0, 'y': 0, 'height': 3048, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
257,https://www.nike.com/in/t/kyrie-infinity-ep-basketball-shoes-QJ01t9/DC9134-102,Kyrie Infinity EP,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
258,https://www.nike.com/in/t/jordan-xii-g-golf-shoes-bwb9kV/DM0106-117,Jordan XII G,"{'x': 0, 'y': 0, 'height': 2965, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
259,https://www.nike.com/in/t/air-zoom-terra-kiger-8-trail-running-shoes-gVwLbV/DH0649-300,Nike Air Zoom Terra Kiger 8,"{'x': 0, 'y': 0, 'height': 3123, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
260,https://www.nike.com/in/t/sacai-blazer-low-shoes-gBslFL/DM6443-001,Nike x sacai Blazer Low,"{'x': 0, 'y': 0, 'height': 3257, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
261,https://www.nike.com/in/t/mercurial-vapor-14-academy-mg-multi-ground-football-boot-tPZz5n/DJ2869-054,Nike Mercurial Vapor 14 Academy MG,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
262,https://www.nike.com/in/t/mercurial-superfly-8-academy-tf-football-shoes-ZksGrH/DJ2878-054,Nike Mercurial Superfly 8 Academy TF,"{'x': 0, 'y': 0, 'height': 3095, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
263,https://www.nike.com/in/t/zoomx-invincible-run-flyknit-2-road-running-shoes-xrCMmF/DH5425-002,Nike ZoomX Invincible Run Flyknit 2,"{'x': 0, 'y': 0, 'height': 3206, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
264,https://www.nike.com/in/t/jordan-sport-dna-graphic-t-shirt-1CbScp/DM1456-010,Jordan Sport DNA,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
265,https://www.nike.com/in/t/jordan-air-jordan-fleece-hoodie-v3J5HK/DO6094-612,"Jordan ""Air Jordan""","{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
266,https://www.nike.com/in/t/jordan-essentials-t-shirt-JQXCdV/DM1436-133,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 2909, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
267,https://www.nike.com/in/t/sb-skate-shorts-3qcVQp/DH2940-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2882, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
268,https://www.nike.com/in/t/sportswear-woven-jacket-tMC7wB/DV0531-086,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
269,https://www.nike.com/in/t/sportswear-short-sleeve-top-L3Tchg/DM5063-113,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2804, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
270,https://www.nike.com/in/t/air-french-terry-shorts-WF9kZN/DM5212-012,Nike Air,"{'x': 0, 'y': 0, 'height': 2930, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
271,https://www.nike.com/in/t/jordan-sport-dri-fit-short-sleeve-top-n3lwwm/DH8920-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3037, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
272,https://www.nike.com/in/t/jordan-essentials-diamond-mesh-shorts-5bskxq/DM1367-010,Jordan Essentials,"{'x': 0, 'y': 0, 'height': 3071, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
273,https://www.nike.com/in/t/sportswear-t-shirt-0w7Qrb/DQ1054-100,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 2752, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
274,https://www.nike.com/in/t/2-in-1-shorts-ScqnT4/DC5321-712,Nike,"{'x': 0, 'y': 0, 'height': 3038, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
275,https://www.nike.com/in/t/basketball-t-shirt-Rt8lZX/DQ1906-133,Nike,"{'x': 0, 'y': 0, 'height': 2960, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
276,https://www.nike.com/in/t/dri-fit-uv-27cm-golf-chino-shorts-lrFdWm/DA4140-297,Nike Dri-FIT UV,"{'x': 0, 'y': 0, 'height': 2880, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
277,https://www.nike.com/in/t/repel-miler-running-jacket-Pprnvp/DD4747-010,Nike Repel Miler,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
278,https://www.nike.com/in/t/sportswear-t-shirt-M6dDgN/DQ1048-010,Nike Sportswear,"{'x': 0, 'y': 0, 'height': 3010, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
279,https://www.nike.com/in/t/t-shirt-XgxCRt/DR5758-010,Nike,"{'x': 0, 'y': 0, 'height': 3062, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
280,https://www.nike.com/in/t/jordan-sport-dri-fit-diamond-shorts-XF3JZ5/DH9075-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3173, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
281,https://www.nike.com/in/t/sb-skate-top-VmWzzP/DH2661-010,Nike SB,"{'x': 0, 'y': 0, 'height': 2982, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
282,https://www.nike.com/in/t/sportswear-essentials-t-shirt-K9vnhV/DO7393-010,Nike Sportswear Premium Essentials,"{'x': 0, 'y': 0, 'height': 3118, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
283,https://www.nike.com/in/t/dri-fit-miler-running-top-gJH4Zt/CU5993-100,Nike Dri-FIT Miler,"{'x': 0, 'y': 0, 'height': 3090, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
284,https://www.nike.com/in/t/sportswear-jdi-t-shirt-fWxmBB/AR5007-548,Nike Sportswear JDI,"{'x': 0, 'y': 0, 'height': 2934, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
285,https://www.nike.com/in/t/jordan-sport-dri-fit-woven-shorts-Fsm4W1/DH9081-010,Jordan Sport Dri-FIT,"{'x': 0, 'y': 0, 'height': 3201, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
286,https://www.nike.com/in/t/jordan-flight-essentials-graphic-t-shirt-MjgCJQ/DH8968-010,Jordan Flight Essentials,"{'x': 0, 'y': 0, 'height': 2963, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
287,https://www.nike.com/in/t/dri-fit-stride-18cm-brief-lined-running-shorts-SVPFSt/DM4762-010,Nike Dri-FIT Stride,"{'x': 0, 'y': 0, 'height': 3146, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
288,https://www.nike.com/in/t/air-force-1-07-lv8-shoes-brM6PM/DQ5020-010,Nike Air Force 1 '07 LV8,"{'x': 0, 'y': 0, 'height': 3129, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
289,https://www.nike.com/in/t/air-force-1-07-craft-shoe-RxBngv/CN2873-101,Nike Air Force 1 '07 Craft,"{'x': 0, 'y': 0, 'height': 3285, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
290,https://www.nike.com/in/t/air-force-1-07-shoe-WrLlWX/CW2288-111,Nike Air Force 1 '07,"{'x': 0, 'y': 0, 'height': 3284, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
291,https://www.nike.com/in/t/air-force-1-07-shoe-tnM0q0/DJ2739-100,Nike Air Force 1 '07,"{'x': 0, 'y': 0, 'height': 3202, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
292,https://www.nike.com/in/t/air-force-1-luxe-shoes-651TPJ/DD9605-100,Nike Air Force 1 Luxe,"{'x': 0, 'y': 0, 'height': 3202, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
293,https://www.nike.com/in/u/custom-nike-air-force-1-low-cozi-custom-shoe-10001134/9269781679,Nike Air Force 1 Low Cozi By You,"{'x': 0, 'y': 0, 'height': 3508, 'width': 785}","{'x': 24, 'y': 168, 'height': 14, 'width': 729}"
294,https://www.nike.com/in/u/custom-nike-air-force-1-low-cozi-custom-shoe-10001135/9008217979,Nike Air Force 1 Low Cozi By You,"{'x': 0, 'y': 0, 'height': 3508, 'width': 785}","{'x': 24, 'y': 168, 'height': 14, 'width': 729}"
295,https://www.nike.com/in/t/air-force-1-high-07-lv8-shoe-tCJTql/DH7453-001,Nike Air Force 1 High '07 LV8,"{'x': 0, 'y': 0, 'height': 3150, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
296,https://www.nike.com/in/t/air-force-1-07-lv8-emb-shoes-mShhbj/DH7436-001,Nike Air Force 1 '07 LV8 EMB,"{'x': 0, 'y': 0, 'height': 3075, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
297,https://www.nike.com/in/t/air-force-1-07-shoes-hGwvVp/DH7561-101,Nike Air Force 1 '07,"{'x': 0, 'y': 0, 'height': 3122, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
298,https://www.nike.com/in/t/air-force-1-react-shoe-7gcHDc/DH7615-100,Nike Air Force 1 React,"{'x': 0, 'y': 0, 'height': 3130, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
299,https://www.nike.com/in/u/custom-nike-air-force-1-low-by-you-shoe-10001217/5784959333,Nike Air Force 1 Low By You,"{'x': 0, 'y': 0, 'height': 3416, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
300,https://www.nike.com/in/t/air-force-1-07-lv8-shoes-KrK4Tc/DH7440-001,Nike Air Force 1 '07 LV8,"{'x': 0, 'y': 0, 'height': 3178, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
301,https://www.nike.com/in/t/air-force-1-07-lv8-shoes-g8VPMF/DR0147-171,Nike Air Force 1 '07 LV8,"{'x': 0, 'y': 0, 'height': 3150, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
302,https://www.nike.com/in/t/air-force-1-07-qs-shoes-ZW8RK4/DC8877-200,Nike Air Force 1 '07 QS,"{'x': 0, 'y': 0, 'height': 3175, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
303,https://www.nike.com/in/t/air-force-1-07-lv8-shoes-hSh6R4/DC8871-002,Nike Air Force 1 '07 LV8,"{'x': 0, 'y': 0, 'height': 3314, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
304,https://www.nike.com/in/t/air-force-1-07-lv8-shoes-ZL0H3h/DH7568-800,Nike Air Force 1 '07 LV8,"{'x': 0, 'y': 0, 'height': 3206, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
305,https://www.nike.com/in/t/air-force-1-07-shroud-shoes-87Xwh7/DC8875-100,Nike Air Force 1 '07 Shroud,"{'x': 0, 'y': 0, 'height': 3150, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
306,https://www.nike.com/in/u/custom-nike-air-force-1-unlocked-by-you-10001230/2995822189,Nike Air Force 1 Low Unlocked By You,"{'x': 0, 'y': 0, 'height': 2685, 'width': 785}","{'x': 24, 'y': 168, 'height': 14, 'width': 729}"
307,https://www.nike.com/in/t/air-force-1-mid-07-shoe-9S2mB4/CW2289-111,Nike Air Force 1 Mid '07,"{'x': 0, 'y': 0, 'height': 3202, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
308,https://www.nike.com/in/t/air-force-1-mid-07-lv8-shoes-fwVpt9/DH7451-100,Nike Air Force 1 Mid '07 LV8,"{'x': 0, 'y': 0, 'height': 3178, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
309,https://www.nike.com/in/t/air-force-1-07-lx-shoes-twSWQ9/DC8744-300,Nike Air Force 1 '07 LX,"{'x': 0, 'y': 0, 'height': 3366, 'width': 785}","{'x': 24, 'y': 168, 'height': 34, 'width': 729}"
310,https://www.nike.com/in/t/air-force-1-07-lx-shoes-xMp6zh/DQ8571-001,Nike Air Force 1 '07 LX,"{'x': 0, 'y': 0, 'height': 3099, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
311,https://www.nike.com/in/t/air-force-1-boot-DnLPmz/DA0418-100,Nike Air Force 1,"{'x': 0, 'y': 0, 'height': 3048, 'width': 785}","{'x': 24, 'y': 140, 'height': 34, 'width': 729}"
